Tipo,Index,TempoFaces,NumFaces,TempoAdjacentes,NumAdjacentes
v,205,7.46e-05,48,2.2e-05,14
v,206,7.58e-05,16,2.31e-05,6
v,207,7.63e-05,16,2.11e-05,6
v,208,7.83e-05,16,2.09e-05,6
v,209,7.7e-05,16,2.1e-05,6
v,210,7.77e-05,24,2.15e-05,10
v,211,7.77e-05,16,2.09e-05,6
v,212,7.62e-05,16,2.09e-05,6
v,213,7.85e-05,24,2.14e-05,10
v,214,7.79e-05,8,2.06e-05,4
v,215,7.57e-05,8,2.06e-05,4
v,216,7.75e-05,14,2.11e-05,8
v,217,7.81e-05,28,2.17e-05,12
v,218,7.74e-05,18,2.11e-05,8
v,219,7.53e-05,7,2.07e-05,5
v,220,7.8e-05,31,2.16e-05,12
v,221,7.84e-05,16,2.09e-05,6
v,222,7.58e-05,16,2.08e-05,6
v,223,7.89e-05,48,2.22e-05,14
v,224,8.03e-05,16,2.13e-05,6
v,225,7.77e-05,8,2.06e-05,4
v,226,7.67e-05,16,2.09e-05,6
v,227,7.75e-05,16,2.08e-05,6
v,228,7.81e-05,48,2.24e-05,14
v,229,7.74e-05,16,2.09e-05,6
v,230,7.59e-05,16,2.09e-05,6
v,231,7.67e-05,48,2.22e-05,14
v,232,7.77e-05,16,2.08e-05,6
v,233,7.8e-05,16,2.09e-05,6
v,234,7.65e-05,16,2.1e-05,6
v,235,7.79e-05,16,2.08e-05,6
v,236,7.82e-05,48,2.22e-05,14
v,237,7.78e-05,16,2.08e-05,6
v,238,7.85e-05,16,2.09e-05,6
v,239,7.72e-05,48,2.22e-05,14
v,240,7.67e-05,16,2.09e-05,6
v,241,7.81e-05,16,2.09e-05,6
v,242,7.66e-05,16,2.09e-05,6
v,243,7.82e-05,16,2.08e-05,6
v,244,0.0001121,48,2.43e-05,14
v,245,8.36e-05,16,2.09e-05,6
v,246,7.74e-05,16,2.11e-05,6
v,247,7.78e-05,48,3.1e-05,14
v,248,7.87e-05,16,2.1e-05,6
v,249,7.61e-05,16,2.09e-05,6
v,250,7.82e-05,16,2.09e-05,6
v,251,7.85e-05,16,2.1e-05,6
v,252,7.73e-05,24,2.15e-05,10
v,253,7.81e-05,16,0.0001038,6
v,254,0.0001155,16,2.42e-05,6
v,255,0.0001013,24,2.6e-05,10
v,256,8.38e-05,8,2.14e-05,4
v,257,8.21e-05,8,2.12e-05,4
v,258,8.11e-05,4,2.13e-05,4
v,259,8.19e-05,12,2.17e-05,7
v,260,7.98e-05,12,2.16e-05,6
v,261,8.14e-05,4,2.12e-05,4
v,262,8.24e-05,22,2.19e-05,10
v,263,8.1e-05,16,2.14e-05,6
v,264,8.25e-05,8,2.12e-05,4
v,265,8.15e-05,27,2.22e-05,11
v,266,8.15e-05,16,2.14e-05,6
v,267,8.13e-05,12,2.09e-05,6
v,268,0.0001153,48,2.96e-05,14
v,269,8.9e-05,16,2.51e-05,6
v,270,8.88e-05,4,2.47e-05,4
v,271,8.13e-05,10,2.13e-05,6
v,272,7.64e-05,13,2.11e-05,6
v,273,7.74e-05,52,2.33e-05,18
v,274,7.93e-05,16,2.1e-05,6
v,275,7.81e-05,16,2.1e-05,6
v,276,8.02e-05,48,2.24e-05,14
v,277,7.67e-05,16,5.99e-05,6
v,278,8.52e-05,12,2.15e-05,6
v,279,7.67e-05,14,2.16e-05,10
v,280,8.66e-05,16,2.13e-05,6
v,281,7.71e-05,52,2.31e-05,18
v,282,0.0001678,16,2.2e-05,6
v,283,7.88e-05,16,2.11e-05,6
v,284,7.75e-05,48,2.23e-05,14
v,285,7.82e-05,16,2.11e-05,6
v,286,7.83e-05,12,2.1e-05,6
v,287,7.73e-05,10,2.09e-05,6
v,288,7.59e-05,13,2.1e-05,6
v,289,7.88e-05,20,2.18e-05,9
v,290,7.77e-05,16,2.1e-05,6
v,291,7.9e-05,18,2.12e-05,8
v,292,7.67e-05,22,2.14e-05,10
v,293,7.72e-05,8,2.07e-05,4
v,294,7.56e-05,7,2.08e-05,5
v,295,7.74e-05,4,2.07e-05,4
v,296,7.76e-05,12,2.1e-05,7
v,297,7.8e-05,12,2.08e-05,6
v,298,7.78e-05,17,2.11e-05,8
v,299,7.93e-05,16,2.14e-05,6
v,300,7.83e-05,8,2.08e-05,4
v,301,7.82e-05,24,2.16e-05,10
v,302,7.88e-05,16,2.11e-05,6
v,303,7.84e-05,6,2.07e-05,4
v,304,7.85e-05,19,2.17e-05,10
v,305,7.65e-05,16,2.1e-05,6
v,306,7.79e-05,8,2.07e-05,4
v,307,7.76e-05,22,2.17e-05,10
v,308,7.73e-05,20,2.16e-05,10
v,309,8.01e-05,14,2.17e-05,8
v,310,7.59e-05,4,2.06e-05,4
v,311,7.79e-05,14,2.1e-05,7
v,312,7.91e-05,6,2.06e-05,4
v,313,7.9e-05,31,2.17e-05,12
v,314,7.76e-05,0,2e-05,0
v,315,7.67e-05,8,2.07e-05,4
v,316,7.64e-05,14,2.09e-05,7
v,317,7.68e-05,6,2.06e-05,4
v,318,7.81e-05,16,2.09e-05,6
v,319,7.86e-05,48,2.45e-05,14
v,320,7.63e-05,8,2.08e-05,5
v,321,7.61e-05,16,2.1e-05,6
v,322,7.55e-05,16,2.08e-05,6
