Tipo,Index,TempoFaces,NumFaces,TempoAdjacentes,NumAdjacentes
v,458,6.5e-06,16,8e-07,10
v,459,6.5e-06,16,4e-07,10
v,460,6.2e-06,16,3e-07,10
v,461,2.68e-05,48,1e-06,26
v,462,6.8e-06,16,5e-07,10
v,463,7.1e-06,16,6e-07,10
v,464,2.47e-05,48,1e-06,26
v,465,7.3e-06,16,5e-07,10
v,466,6.5e-06,16,5e-07,10
v,467,6.7e-06,16,4e-07,10
v,468,6.2e-06,16,5e-07,10
v,469,2.27e-05,48,7e-07,26
v,470,6.6e-06,16,4e-07,10
v,471,6.9e-06,16,6e-07,10
v,472,2.45e-05,48,1e-06,26
v,473,7.1e-06,16,5e-07,10
v,474,6.5e-06,16,4e-07,10
v,475,6.9e-06,16,4e-07,10
v,476,6.4e-06,16,5e-07,10
v,477,2.3e-05,48,6e-07,26
v,478,6.5e-06,16,4e-07,10
v,479,6.6e-06,16,5e-07,10
v,480,2.45e-05,48,1e-06,26
v,481,7.2e-06,16,5e-07,10
v,482,6.5e-06,16,5e-07,10
v,483,7e-06,16,4e-07,10
v,484,6.2e-06,16,5e-07,10
v,485,2.28e-05,48,6e-07,26
v,486,6.5e-06,16,3e-07,10
v,487,6.5e-06,16,4e-07,10
v,488,2.5e-05,48,1e-06,26
v,489,7.6e-06,16,4e-07,10
v,490,6.2e-06,16,4e-07,10
v,491,6.5e-06,16,7e-07,10
v,492,6.4e-06,16,4e-07,10
v,493,9.6e-06,23,6e-07,17
v,494,6.4e-06,16,5e-07,10
v,495,4.8e-06,12,6e-07,11
v,496,2.6e-06,6,5e-07,6
v,497,3.2e-06,8,6e-07,8
v,498,9.2e-06,22,5e-07,17
v,499,6.5e-06,16,4e-07,10
v,500,4.8e-06,12,6e-07,11
v,501,2.49e-05,48,1e-06,26
v,502,7.1e-06,16,4e-07,10
v,503,2.9e-06,7,5e-07,7
v,504,7.5e-06,18,6e-07,11
v,505,6.6e-06,16,5e-07,10
v,506,2.26e-05,48,7e-07,26
v,507,6.7e-06,16,4e-07,10
v,508,6.7e-06,16,7e-07,10
v,509,2.47e-05,48,9e-07,26
v,510,7.1e-06,16,4e-07,10
v,511,6.7e-06,16,4e-07,10
v,512,6.7e-06,16,4e-07,10
v,513,6.3e-06,16,3e-07,10
v,514,2.32e-05,48,6e-07,26
v,515,6.5e-06,16,5e-07,10
v,516,6.5e-06,16,4e-07,10
v,517,2.43e-05,48,8e-07,26
v,518,7e-06,16,4e-07,10
v,519,6.4e-06,16,4e-07,10
v,520,6.8e-06,16,5e-07,10
v,521,6.2e-06,16,5e-07,10
v,522,2.25e-05,48,8e-07,26
v,523,6.9e-06,16,4e-07,10
v,524,6.4e-06,16,7e-07,10
v,525,2.45e-05,48,1.1e-06,26
v,526,7.1e-06,16,4e-07,10
v,527,6.6e-06,16,5e-07,10
v,528,6.7e-06,16,5e-07,10
v,529,6.5e-06,16,5e-07,10
v,530,2.38e-05,48,7e-07,26
v,531,6.9e-06,16,5e-07,10
v,532,6.9e-06,16,4e-07,10
v,533,2.52e-05,48,1e-06,26
v,534,7.3e-06,16,5e-07,10
v,535,6.4e-06,16,3e-07,10
v,536,7e-06,16,4e-07,10
v,537,6.6e-06,16,4e-07,10
v,538,2.35e-05,48,6e-07,26
v,539,6.9e-06,16,4e-07,10
v,540,6.4e-06,16,5e-07,10
v,541,2.43e-05,48,1.2e-06,26
v,542,7e-06,16,4e-07,10
v,543,6.7e-06,16,4e-07,10
v,544,6.4e-06,16,4e-07,10
v,545,6.4e-06,16,4e-07,10
v,546,2.29e-05,48,6e-07,26
v,547,6.5e-06,16,5e-07,10
v,548,6.7e-06,16,6e-07,10
v,549,2.38e-05,48,8e-07,26
v,550,6.9e-06,16,4e-07,10
v,551,6.5e-06,16,4e-07,10
v,552,6.3e-06,16,3e-07,10
v,553,6.4e-06,16,4e-07,10
v,554,7.2e-06,18,5e-07,14
v,555,3.3e-06,8,4e-07,7
v,556,4.9e-06,12,6e-07,11
v,557,2.6e-06,6,4e-07,6
v,558,8.2e-06,19,7e-07,15
v,559,5.3e-06,13,4e-07,10
v,560,4.7e-06,12,4e-07,11
v,561,2.23e-05,48,6e-07,26
v,562,6.5e-06,16,4e-07,10
v,563,6.6e-06,16,5e-07,10
v,564,2.41e-05,48,9e-07,26
v,565,7.4e-06,16,5e-07,10
v,566,4.9e-06,12,4e-07,10
v,567,7.1e-06,16,3e-07,10
v,568,6.4e-06,16,3e-07,10
v,569,2.29e-05,48,6e-07,26
v,570,6.5e-06,16,5e-07,10
v,571,6.9e-06,16,5e-07,10
v,572,2.41e-05,48,1e-06,26
v,573,7.4e-06,16,5e-07,10
v,574,6.5e-06,16,4e-07,10
v,575,6.5e-06,16,4e-07,10
v,576,6.4e-06,16,4e-07,10
v,577,2.31e-05,48,8e-07,26
v,578,6.7e-06,16,5e-07,10
v,579,6.4e-06,16,4e-07,10
v,580,2.41e-05,48,9e-07,26
v,581,7.6e-06,16,6e-07,10
v,582,6.3e-06,16,4e-07,10
v,583,6.8e-06,16,4e-07,10
v,584,6.4e-06,16,3e-07,10
v,585,2.27e-05,48,7e-07,26
v,586,6.6e-06,16,4e-07,10
v,587,6.3e-06,16,4e-07,10
v,588,2.42e-05,48,8e-07,26
v,589,7.2e-06,16,5e-07,10
v,590,6.4e-06,16,4e-07,10
